"5376,0,0,0",
"9306,0,0,0",
"5335,0,0,0",
"9372,0,0,0",
"9165,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"9438,0,0,0",
"9438,0,0,0",
"5376,0,0,0",
"5335,0,0,0",
"9306,0,0,0",
"9372,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"9165,0,0,0",
"9372,0,0,0",
"5376,0,0,0",
"9372,0,0,0",
"5225,0,0,0",
"5335,0,0,0",
"9165,0,0,0",
"3042,0,0,0",
"9165,0,0,0",
"5376,0,0,0",
"9372,0,0,0",
"9372,0,0,0",
"5335,0,0,0",
"9306,0,0,0",
"5130,0,0,0",
"9372,0,0,0",
"9306,0,0,0",
"5130,0,0,0",
"9165,0,0,0",
"9928,1,1,0",
"5225,1,2,0",
"9372,1,3,0",
"5335,1,4,0",
"5225,1,5,0",
"9306,1,6,0",
"5335,1,7,0",
"9570,1,8,0",
"9024,1,9,0",
"5335,1,10,0",
"5130,0,0,0",
"9636,1,1,0",
"5335,1,2,0",
"8960,1,3,0",
"5335,1,4,0",
"8896,1,5,0",
"5130,1,6,0",
"8505,1,7,0",
"5335,1,8,0",
"7250,1,9,0",
"5335,1,10,0",
"7139,0,0,0",
"6962,0,0,0",
"5076,0,0,0",
"5376,0,0,0",
"7080,0,0,0",
"5376,0,0,0",
"7200,0,0,0",
"7200,0,0,0",
"5335,0,0,0",
"7200,0,0,0",
"5225,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"7021,0,0,0",
"6555,0,0,0",
"5335,0,0,0",
"6786,0,0,0",
"6786,0,0,0",
"5376,0,0,0",
"6441,0,0,0",
"6441,0,0,0",
"5335,0,0,0",
"6441,0,0,0",
"6670,0,0,0",
"5130,0,0,0",
"5225,0,0,0",
"6498,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"5376,0,0,0",
"6498,0,0,0",
"6555,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"6441,0,0,0",
"6441,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"6272,0,0,0",
"6670,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"6441,0,0,0",
"5335,0,0,0",
"7021,0,0,0",
"5335,0,0,0",
"6441,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"6670,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"6612,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"6786,0,0,0",
"5130,0,0,0",
"6670,0,0,0",
"6903,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"6728,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"6786,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"6441,0,0,0",
"5335,0,0,0",
"6670,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"6441,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5225,0,0,0",
"5376,0,0,0",
"6498,0,0,0",
"5335,0,0,0",
"6498,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"6844,0,0,0",
"5335,0,0,0",
"6844,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"6903,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"6903,0,0,0",
"6554,0,0,0",
"5335,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"5335,0,0,0",
"6903,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"6903,0,0,0",
"6844,0,0,0",
"5376,0,0,0",
"5335,0,0,0",
"7080,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5130,0,0,0",
"6728,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"7080,0,0,0",
"3042,0,0,0",
"6844,0,0,0",
"5335,0,0,0",
"6844,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"6903,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"6903,0,0,0",
"6903,0,0,0",
"5335,0,0,0",
"6903,0,0,0",
"5335,0,0,0",
"6903,0,0,0",
"7140,0,0,0",
"6844,0,0,0",
"6903,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"7320,0,0,0",
"5335,0,0,0",
"7140,0,0,0",
"7381,0,0,0",
"5130,0,0,0",
"7080,0,0,0",
"5130,0,0,0",
"7140,0,0,0",
"5130,0,0,0",
"7260,0,0,0",
"5335,0,0,0",
"6728,0,0,0",
"6728,0,0,0",
"5225,0,0,0",
"6726,0,0,0",
"6783,0,0,0",
"5225,0,0,0",
"6384,0,0,0",
"5335,0,0,0",
"6270,0,0,0",
"6048,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5940,0,0,0",
"5130,0,0,0",
"5778,0,0,0",
"5778,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5512,0,0,0",
"5335,0,0,0",
"5562,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5300,0,0,0",
"5335,0,0,0",
"5335,0,0,0",
"5200,0,0,0",
"5353,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5200,0,0,0",
"5335,0,0,0",
"5247,0,0,0",
"5376,0,0,0",
"5454,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5200,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5200,0,0,0",
"5300,0,0,0",
"5335,0,0,0",
"5200,0,0,0",
"5454,0,0,0",
"5200,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5454,0,0,0",
"5300,0,0,0",
"5454,0,0,0",
"5400,0,0,0",
"5130,0,0,0",
"5300,0,0,0",
"5335,0,0,0",
"5200,0,0,0",
"5400,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5562,0,0,0",
"5335,0,0,0",
"5300,0,0,0",
"5300,0,0,0",
"5130,0,0,0",
"5400,0,0,0",
"5335,0,0,0",
"5353,0,0,0",
"5335,0,0,0",
"5044,0,0,0",
"5335,0,0,0",
"5044,0,0,0",
"5130,0,0,0",
"5454,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5335,0,0,0",
"5335,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5376,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"5376,0,0,0",
"5130,0,0,0",
"5130,0,0,0",
"5670,0,0,0",
"5130,0,0,0",
"5670,0,0,0",
"5130,0,0,0",
"5670,0,0,0",
"5670,0,0,0",
"5670,0,0,0",
"5670,0,0,0",
